index,value,weight,type
387,5655.07,1,high
395,5646.150000000001,1,low
401,5651.62,1,high
401,5651.62,1,high
415,5637.59,1,low
415,5637.59,1,low
415,5637.59,1,low
415,5637.59,1,low
424,5638.0,1,low
427,5646.09,1,high
427,5646.09,1,high
439,5640.04,1,low
441,5647.4400000000005,1,high
462,5670.84,1,high
495,5753.52,1,high
495,5753.52,1,high
507,5742.91,1,low
507,5742.91,1,low
507,5742.91,1,low
524,5755.9400000000005,1,high
524,5755.9400000000005,1,high
524,5755.9400000000005,1,high
537,5749.82,1,low
537,5749.82,1,low
537,5749.82,1,low
560,5755.04,1,low
560,5755.04,1,low
566,5762.85,1,high
570,5759.59,1,low
578,5762.95,1,high
578,5762.95,1,high
578,5762.95,1,high
589,5757.33,1,low
593,5760.62,1,high
601,5754.650000000001,1,low
601,5754.650000000001,1,low
601,5754.650000000001,1,low
607,5755.31,1,low
625,5766.56,1,high
625,5766.56,1,high
625,5766.56,1,high
625,5766.56,1,high
642,5764.4800000000005,1,high
648,5753.14,1,low
648,5753.14,1,low
653,5758.07,1,high
660,5750.82,1,low
660,5750.82,1,low
660,5750.82,1,low
665,5758.1,1,high
665,5758.1,1,high
695,5752.04,1,high
698,5747.77,1,low
698,5747.77,1,low
698,5747.77,1,low
705,5749.45,1,low
713,5752.54,1,low
721,5751.68,1,low
721,5751.68,1,low
730,5755.62,1,high
730,5755.62,1,high
738,5753.85,1,high
742,5743.86,1,low
742,5743.86,1,low
742,5743.86,1,low
753,5745.45,1,low
755,5748.99,1,high
755,5748.99,1,high
763,5744.26,1,low
766,5747.64,1,high
770,5743.6900000000005,1,low
770,5743.6900000000005,1,low
770,5743.6900000000005,1,low
770,5743.6900000000005,1,low
781,5756.9800000000005,1,high
784,5749.77,1,low
798,5757.42,1,low
804,5763.81,1,high
804,5763.81,1,high
812,5760.25,1,low
812,5760.25,1,low
823,5764.81,1,high
823,5764.81,1,high
831,5763.96,1,high
833,5761.22,1,low
833,5761.22,1,low
846,5770.4400000000005,1,high
853,5775.14,1,high
857,5764.59,1,low
857,5764.59,1,low
861,5779.76,1,high
861,5779.76,1,high
861,5779.76,1,high
861,5779.76,1,high
866,5768.2300000000005,1,low
872,5775.24,1,high
881,5763.91,1,low
886,5774.81,1,high
886,5774.81,1,high
892,5763.05,1,low
892,5763.05,1,low
892,5763.05,1,low
892,5763.05,1,low
917,5774.87,1,low
924,5777.46,1,low
934,5785.84,1,high
940,5782.86,1,low
942,5786.95,1,high
942,5786.95,1,high
942,5786.95,1,high
942,5786.95,1,high
948,5780.86,1,low
948,5780.86,1,low
957,5785.36,1,high
957,5785.36,1,high
971,5779.43,1,low
976,5782.27,1,high
976,5782.27,1,high
988,5776.01,1,low
995,5779.01,1,high
995,5779.01,1,high
1008,5768.6900000000005,1,low
1011,5772.1,1,high
1016,5768.29,1,low
1016,5768.29,1,low
1021,5772.31,1,high
1021,5772.31,1,high
1029,5767.09,1,low
1029,5767.09,1,low
1033,5771.79,1,high
1033,5771.79,1,high
1043,5764.62,1,low
1043,5764.62,1,low
1043,5764.62,1,low
1043,5764.62,1,low
1064,5773.18,1,high
1067,5770.32,1,low
1079,5778.42,1,high
1079,5778.42,1,high
1079,5778.42,1,high
1079,5778.42,1,high
1099,5763.22,1,low
1099,5763.22,1,low
1099,5763.22,1,low
1110,5765.96,1,low
1112,5769.31,1,high
1112,5769.31,1,high
1112,5769.31,1,high
1121,5764.01,1,low
1127,5767.56,1,high
1130,5762.99,1,low
1136,5761.45,1,low
1136,5761.45,1,low
1136,5761.45,1,low
1146,5767.31,1,low
1152,5772.150000000001,1,high
1152,5772.150000000001,1,high
1152,5772.150000000001,1,high
1152,5772.150000000001,1,high
1162,5764.4400000000005,1,low
1165,5768.22,1,high
1172,5762.400000000001,1,low
1178,5765.35,1,high
1182,5760.42,1,low
1182,5760.42,1,low
1182,5760.42,1,low
1182,5760.42,1,low
1185,5764.74,1,high
1190,5762.02,1,low
1200,5768.63,1,high
1200,5768.63,1,high
1200,5768.63,1,high
1203,5763.02,1,low
1203,5763.02,1,low
1214,5767.66,1,high
1225,5761.14,1,low
1225,5761.14,1,low
1225,5761.14,1,low
1227,5771.96,1,high
1240,5769.900000000001,1,low
1245,5778.45,1,high
1245,5778.45,1,high
1256,5768.150000000001,1,low
1256,5768.150000000001,1,low
1263,5783.62,1,high
1263,5783.62,1,high
1263,5783.62,1,high
1263,5783.62,1,high
1280,5755.72,1,low
1280,5755.72,1,low
1280,5755.72,1,low
1284,5766.150000000001,1,high
1291,5755.9800000000005,1,low
1297,5763.49,1,high
1305,5746.79,1,low
1305,5746.79,1,low
1305,5746.79,1,low
1305,5746.79,1,low
1320,5758.72,1,high
1320,5758.72,1,high
1331,5750.88,1,low
1331,5750.88,1,low
1331,5750.88,1,low
1336,5760.46,1,high
1338,5754.9800000000005,1,low
1345,5760.74,1,high
1352,5760.77,1,high
1352,5760.77,1,high
1352,5760.77,1,high
1352,5760.77,1,high
1370,5742.93,1,low
1370,5742.93,1,low
1375,5749.95,1,high
1382,5749.68,1,high
1398,5724.68,1,low
1398,5724.68,1,low
1398,5724.68,1,low
1398,5724.68,1,low
1406,5724.82,1,low
1408,5731.9800000000005,1,high
1422,5724.83,1,low
1422,5724.83,1,low
1433,5736.03,1,high
1433,5736.03,1,high
1433,5736.03,1,high
1446,5725.6900000000005,1,low
1452,5731.37,1,high
1452,5731.37,1,high
1459,5715.64,1,low
1459,5715.64,1,low
1464,5721.1900000000005,1,high
1475,5724.16,1,high
1475,5724.16,1,high
1499,5701.83,1,low
1499,5701.83,1,low
1499,5701.83,1,low
1499,5701.83,1,low
1504,5714.49,1,high
1504,5714.49,1,high
1510,5704.39,1,low
1522,5702.64,1,low
1522,5702.64,1,low
1522,5702.64,1,low
1523,5707.36,1,high
1541,5715.62,1,high
1549,5717.59,1,high
1549,5717.59,1,high
1549,5717.59,1,high
1549,5717.59,1,high
1571,5695.86,1,low
1580,5695.1900000000005,1,low
1584,5702.33,1,high
1584,5702.33,1,high
1595,5694.41,1,low
1595,5694.41,1,low
1595,5694.41,1,low
1605,5708.72,1,high
1605,5708.72,1,high
1605,5708.72,1,high
1613,5698.7300000000005,1,low
1613,5698.7300000000005,1,low
1633,5717.92,1,high
1633,5717.92,1,high
1633,5717.92,1,high
1633,5717.92,1,high
1657,5670.9400000000005,1,low
1657,5670.9400000000005,1,low
1657,5670.9400000000005,1,low
1657,5670.9400000000005,1,low
1675,5711.7300000000005,1,high
1675,5711.7300000000005,1,high
1684,5697.97,1,low
1684,5697.97,1,low
1694,5714.93,1,high
1698,5704.9800000000005,1,low
1698,5704.9800000000005,1,low
1719,5729.29,1,high
1725,5720.77,1,low
1725,5720.77,1,low
1734,5732.28,1,high
1734,5732.28,1,high
1734,5732.28,1,high
1734,5732.28,1,high
1744,5723.91,1,low
1744,5723.91,1,low
1753,5731.11,1,high
1753,5731.11,1,high
1760,5728.05,1,high
1783,5701.400000000001,1,low
1786,5707.63,1,high
1794,5700.92,1,low
1794,5700.92,1,low
1794,5700.92,1,low
1801,5714.29,1,high
1814,5721.21,1,high
1814,5721.21,1,high
1814,5721.21,1,high
1814,5721.21,1,high
1823,5708.33,1,low
1827,5715.2300000000005,1,high
1832,5706.32,1,low
1838,5711.54,1,high
1856,5686.99,1,low
1856,5686.99,1,low
1856,5686.99,1,low
1856,5686.99,1,low
1870,5703.7300000000005,1,high
1870,5703.7300000000005,1,high
1870,5703.7300000000005,1,high
1883,5689.64,1,low
1888,5696.34,1,high
1892,5689.3,1,low
1892,5689.3,1,low
1898,5689.46,1,low
1905,5699.41,1,high
1905,5699.41,1,high
1909,5687.17,1,low
1909,5687.17,1,low
1909,5687.17,1,low
1909,5687.17,1,low
1922,5702.96,1,high
1930,5708.59,1,high
1930,5708.59,1,high
1930,5708.59,1,high
1937,5707.38,1,high
1939,5699.63,1,low
1947,5699.0,1,low
1947,5699.0,1,low
1947,5699.0,1,low
1956,5711.49,1,high
1966,5713.96,1,high
1966,5713.96,1,high
1966,5713.96,1,high
1974,5697.34,1,low
1974,5697.34,1,low
1974,5697.34,1,low
1974,5697.34,1,low
1977,5706.16,1,high
1996,5722.31,1,high
1996,5722.31,1,high
1996,5722.31,1,high
1996,5722.31,1,high
2015,5712.7300000000005,1,high
2016,5706.66,1,low
2023,5712.61,1,high
2040,5666.33,1,low
2040,5666.33,1,low
2045,5685.89,1,high
2066,5652.02,1,low
2069,5665.52,1,high
2103,5605.37,1,low
2103,5605.37,1,low
2103,5605.37,1,low
2110,5619.150000000001,1,high
2110,5619.150000000001,1,high
2116,5608.07,1,low
2130,5599.64,1,low
2130,5599.64,1,low
2130,5599.64,1,low
2130,5599.64,1,low
2136,5613.47,1,high
2136,5613.47,1,high
2142,5607.09,1,low
2144,5613.4400000000005,1,high
2150,5603.39,1,low
2150,5603.39,1,low
2165,5619.33,1,high
2165,5619.33,1,high
2165,5619.33,1,high
2165,5619.33,1,high
2169,5609.22,1,low
2175,5614.85,1,high
2186,5601.04,1,low
2186,5601.04,1,low
2193,5609.26,1,high
2193,5609.26,1,high
2211,5588.49,1,low
2211,5588.49,1,low
2211,5588.49,1,low
2223,5596.09,1,high
2223,5596.09,1,high
2232,5590.35,1,low
2238,5597.08,1,high
2238,5597.08,1,high
2238,5597.08,1,high
2256,5578.24,1,low
2262,5577.74,1,low
2264,5586.21,1,high
2264,5586.21,1,high
2274,5573.9400000000005,1,low
2274,5573.9400000000005,1,low
2274,5573.9400000000005,1,low
2274,5573.9400000000005,1,low
2279,5579.09,1,high
2282,5574.07,1,low
2294,5582.86,1,high
2296,5577.1900000000005,1,low
2296,5577.1900000000005,1,low
2307,5588.45,1,high
2313,5582.1900000000005,1,low
2318,5591.25,1,high
2318,5591.25,1,high
2318,5591.25,1,high
2318,5591.25,1,high
2323,5582.7,1,low
2332,5579.04,1,low
2332,5579.04,1,low
2341,5584.7,1,high
2341,5584.7,1,high
2351,5579.25,1,high
2353,5575.39,1,low
2353,5575.39,1,low
2353,5575.39,1,low
2373,5588.75,1,high
2373,5588.75,1,high
2373,5588.75,1,high
2373,5588.75,1,high
2377,5581.45,1,low
2384,5579.57,1,low
2386,5585.37,1,high
2401,5572.42,1,low
2401,5572.42,1,low
2401,5572.42,1,low
2409,5572.61,1,low
2421,5586.56,1,high
2421,5586.56,1,high
2421,5586.56,1,high
2432,5501.9400000000005,1,low
2444,5488.7300000000005,1,low
2444,5488.7300000000005,1,low
2444,5488.7300000000005,1,low
2444,5488.7300000000005,1,low
2460,5532.07,1,high
2467,5536.52,1,high
2467,5536.52,1,high
2467,5536.52,1,high
2485,5515.1900000000005,1,low
2485,5515.1900000000005,1,low
2485,5515.1900000000005,1,low
2493,5538.89,1,high
2493,5538.89,1,high
2501,5526.7300000000005,1,low
2505,5539.85,1,high
2505,5539.85,1,high
2510,5527.6,1,low
2526,5546.650000000001,1,high
2526,5546.650000000001,1,high
2533,5534.26,1,low
2533,5534.26,1,low
2543,5555.2,1,high
2543,5555.2,1,high
2549,5542.42,1,low
2549,5542.42,1,low
2559,5558.81,1,high
2562,5552.8,1,low
2572,5562.42,1,high
2572,5562.42,1,high
2572,5562.42,1,high
2577,5552.900000000001,1,low
2589,5540.74,1,low
2589,5540.74,1,low
2589,5540.74,1,low
2589,5540.74,1,low
2597,5555.1,1,high
2608,5566.1900000000005,1,high
2608,5566.1900000000005,1,high
2608,5566.1900000000005,1,high
2619,5565.36,1,high
2619,5565.36,1,high
2626,5559.71,1,low
2632,5565.3,1,high
2632,5565.3,1,high
2639,5552.45,1,low
2639,5552.45,1,low
2639,5552.45,1,low
2652,5572.6,1,high
2652,5572.6,1,high
2652,5572.6,1,high
2652,5572.6,1,high
2661,5550.42,1,low
2661,5550.42,1,low
2661,5550.42,1,low
2677,5562.81,1,high
2677,5562.81,1,high
2677,5562.81,1,high
2687,5549.1,1,low
2687,5549.1,1,low
2687,5549.1,1,low
2687,5549.1,1,low
2692,5561.83,1,high
2698,5552.46,1,low
2710,5590.01,1,high
2710,5590.01,1,high
2713,5579.5,1,low
2718,5589.89,1,high
2721,5584.28,1,low
2741,5600.3,1,high
2741,5600.3,1,high
2741,5600.3,1,high
2745,5584.72,1,low
2745,5584.72,1,low
2752,5599.61,1,high
2758,5585.17,1,low
2758,5585.17,1,low
2771,5609.89,1,high
2777,5602.56,1,low
2782,5612.4400000000005,1,high
2782,5612.4400000000005,1,high
2788,5593.1,1,low
2788,5593.1,1,low
2788,5593.1,1,low
2801,5627.56,1,high
2801,5627.56,1,high
2801,5627.56,1,high
2801,5627.56,1,high
2808,5620.83,1,high
2812,5601.0,1,low
2817,5620.75,1,high
2823,5585.61,1,low
2829,5583.13,1,low
2833,5598.22,1,high
2835,5582.83,1,low
2835,5582.83,1,low
2835,5582.83,1,low
2840,5607.33,1,high
2840,5607.33,1,high
2873,5558.52,1,low
2873,5558.52,1,low
2873,5558.52,1,low
2873,5558.52,1,low
2877,5579.22,1,high
2880,5568.74,1,low
2895,5606.150000000001,1,high
2900,5597.5,1,low
2930,5640.62,1,high
2930,5640.62,1,high
2930,5640.62,1,high
2933,5628.76,1,low
2938,5639.74,1,high
2953,5624.64,1,low
2953,5624.64,1,low
2953,5624.64,1,low
2962,5639.04,1,high
2962,5639.04,1,high
2964,5630.08,1,low
2974,5644.32,1,high
2982,5645.49,1,high
2984,5641.05,1,low
3002,5623.42,1,low
3015,5615.74,1,low
3015,5615.74,1,low
3015,5615.74,1,low
3025,5634.78,1,high
3025,5634.78,1,high
3025,5634.78,1,high
3039,5621.99,1,low
3039,5621.99,1,low
3048,5629.58,1,high
3048,5629.58,1,high
3064,5620.39,1,high
3067,5613.04,1,low
3067,5613.04,1,low
3067,5613.04,1,low
3074,5624.400000000001,1,high
3074,5624.400000000001,1,high
3074,5624.400000000001,1,high
3076,5614.95,1,low
3084,5623.78,1,high
3103,5592.78,1,low
3106,5599.41,1,high
3117,5585.59,1,low
3117,5585.59,1,low
3117,5585.59,1,low
3119,5592.68,1,high
3125,5593.38,1,high
3125,5593.38,1,high
3131,5586.5,1,low
3137,5593.34,1,high
3145,5583.22,1,low
3145,5583.22,1,low
3145,5583.22,1,low
3145,5583.22,1,low
3158,5605.18,1,high
3162,5597.38,1,low
3168,5608.51,1,high
3182,5603.87,1,low
3188,5620.24,1,high
3205,5620.0,1,low
3207,5636.72,1,high
3207,5636.72,1,high
3207,5636.72,1,high
3207,5636.72,1,high
3213,5633.09,1,high
3216,5571.4800000000005,1,low
3216,5571.4800000000005,1,low
3216,5571.4800000000005,1,low
3216,5571.4800000000005,1,low
3237,5619.35,1,high
3241,5606.21,1,low
3241,5606.21,1,low
3248,5627.400000000001,1,high
3248,5627.400000000001,1,high
3248,5627.400000000001,1,high
3256,5604.33,1,low
3256,5604.33,1,low
3256,5604.33,1,low
3268,5619.32,1,low
3277,5636.99,1,high
3277,5636.99,1,high
3277,5636.99,1,high
3283,5625.89,1,low
3287,5635.35,1,high
3301,5633.21,1,low
3303,5643.96,1,high
3303,5643.96,1,high
3303,5643.96,1,high
3315,5642.54,1,high
3321,5630.88,1,low
3321,5630.88,1,low
3321,5630.88,1,low
3333,5659.150000000001,1,high
3333,5659.150000000001,1,high
3333,5659.150000000001,1,high
3340,5659.05,1,high
3356,5633.37,1,low
3356,5633.37,1,low
3356,5633.37,1,low
3368,5648.81,1,high
3381,5660.83,1,high
3388,5661.41,1,high
3391,5656.75,1,low
3397,5667.32,1,high
3397,5667.32,1,high
3404,5657.87,1,low
3404,5657.87,1,low
3417,5681.42,1,high
3417,5681.42,1,high
3423,5673.77,1,low
3437,5695.31,1,high
3437,5695.31,1,high
3437,5695.31,1,high
3437,5695.31,1,high
3447,5681.57,1,low
3477,5654.2,1,low
3477,5654.2,1,low
3481,5663.83,1,high
3488,5664.6900000000005,1,high
3488,5664.6900000000005,1,high
3495,5647.02,1,low
3499,5653.42,1,high
3515,5632.14,1,low
3515,5632.14,1,low
3515,5632.14,1,low
3515,5632.14,1,low
3527,5658.64,1,high
3527,5658.64,1,high
3527,5658.64,1,high
3545,5633.27,1,low
3545,5633.27,1,low
3545,5633.27,1,low
3552,5650.55,1,high
3552,5650.55,1,high
3558,5648.26,1,high
3564,5638.6900000000005,1,low
3564,5638.6900000000005,1,low
3601,5677.9400000000005,1,high
3601,5677.9400000000005,1,high
3601,5677.9400000000005,1,high
3601,5677.9400000000005,1,high
3607,5475.54,1,low
3607,5475.54,1,low
3625,5471.34,1,low
3629,5491.6900000000005,1,high
3629,5491.6900000000005,1,high
3650,5440.74,1,low
3654,5453.56,1,high
3661,5436.66,1,low
3661,5436.66,1,low
3661,5436.66,1,low
3669,5458.47,1,high
3669,5458.47,1,high
3669,5458.47,1,high
3679,5447.36,1,high
3693,5429.02,1,high
3702,5426.91,1,high
3704,5415.66,1,low
3704,5415.66,1,low
3704,5415.66,1,low
3704,5415.66,1,low
3716,5444.01,1,high
3719,5432.650000000001,1,low
3719,5432.650000000001,1,low
3725,5447.14,1,high
3727,5437.21,1,low
3739,5463.21,1,high
3739,5463.21,1,high
3749,5442.35,1,low
3749,5442.35,1,low
3760,5467.82,1,high
3766,5457.400000000001,1,low
3779,5479.83,1,high
3783,5467.41,1,low
3787,5483.05,1,high
3787,5483.05,1,high
3787,5483.05,1,high
3787,5483.05,1,high
3796,5460.55,1,low
3796,5460.55,1,low
3800,5477.3,1,high
3800,5477.3,1,high
3807,5469.83,1,high
3813,5451.45,1,low
3813,5451.45,1,low
3818,5461.6,1,high
3825,5463.6900000000005,1,high
3825,5463.6900000000005,1,high
3828,5450.59,1,low
3840,5440.6900000000005,1,low
3849,5440.46,1,low
3849,5440.46,1,low
3849,5440.46,1,low
3864,5457.72,1,high
3864,5457.72,1,high
3864,5457.72,1,high
3896,5424.22,1,low
3896,5424.22,1,low
3900,5433.29,1,high
3908,5420.61,1,low
3908,5420.61,1,low
3908,5420.61,1,low
3910,5433.4800000000005,1,high
3927,5443.2,1,high
3927,5443.2,1,high
3927,5443.2,1,high
3933,5432.6,1,low
3933,5432.6,1,low
3943,5440.21,1,high
3943,5440.21,1,high
3955,5406.75,1,low
3955,5406.75,1,low
3964,5418.89,1,high
3974,5400.6,1,low
3974,5400.6,1,low
3981,5415.93,1,high
3981,5415.93,1,high
3989,5396.7,1,low
3990,5405.68,1,high
